mode,trace,step,step_instances,step_tokens,prefill_sequences,decode_sequences,block,frame,op,input_dims,input_types,kernel,grid,block_dims,graph,count,total_us,mean_us,min_us,max_us
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/parameter.py:122 __torch_function__,aten::mm,"[[217,5120],[5120,96]]","[""c10::BFloat16"",""c10::BFloat16""]","void cublasLt::splitKreduce_kernel<32, 16, int, float, __nv_bfloat16, float, __nv_bfloat16, false, float, __nv_bfloat16, __nv_bfloat16, true, false, false, false>(cublasLt::cublasSplitKParams<float>, float const*, __nv_bfloat16 const*, float*, __nv_bfloat16*, float const*, float const*, __nv_bfloat16 const*, float const*, __nv_bfloat16*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",3x14x1,32x16x1,False,48,82.53099999999998,1.7193958333333328,1.664,1.824
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,utils/deep_gemm.py:455 fp8_gemm_nt,aten::copy_,"[[1,217,40],[1,217,40],[]]","[""float"",""float"",""Scalar""]","void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",34x1x1,128x1x1,False,48,79.425,1.6546874999999999,1.504,1.985
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,utils/deep_gemm.py:455 fp8_gemm_nt,aten::copy_,"[[1,217,48],[1,217,48],[]]","[""float"",""float"",""Scalar""]","void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",41x1x1,128x1x1,False,48,76.484,1.5934166666666665,1.535,1.76
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,model_executor/layers/quantization/utils/fp8_utils.py:534 per_token_group_quant_fp8,_C::per_token_group_fp8_quant,"[[217,6144],[217,6144],[217,48],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]","void per_token_group_quant_8bit_kernel<c10::BFloat16, c10::Float8_e4m3fn, true, true, float>(c10::BFloat16 const*, void*, float*, int, int, int, float, float, float, int, int)",651x1x1,256x1x1,False,16,74.78399999999998,4.673999999999999,4.608,4.8
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,model_executor/layers/quantization/utils/fp8_utils.py:534 per_token_group_quant_fp8,_C::per_token_group_fp8_quant,"[[217,5120],[217,5120],[217,40],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]","void per_token_group_quant_8bit_kernel<c10::BFloat16, c10::Float8_e4m3fn, true, true, float>(c10::BFloat16 const*, void*, float*, int, int, int, float, float, float, int, int)",1085x1x1,128x1x1,False,16,71.647,4.4779375,4.384,4.608
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:180 fi_chunk_gated_delta_rule,aten::exp,"[[217,48]]","[""float""]","void at::native::vectorized_elementwise_kernel<4, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",11x1x1,128x1x1,False,48,67.166,1.3992916666666666,1.248,1.6
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:1259 _forward_core,aten::bitwise_not,[[1]],"[""bool""]","void at::native::vectorized_elementwise_kernel<8, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul> >(int, at::native::bitwise_not_kernel_cuda(at::TensorIteratorBase&)::{lambda(bool)#1}, std::array<char*, 2ul>)",1x1x1,128x1x1,False,48,52.92800000000002,1.1026666666666671,1.055,1.312
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:180 fi_chunk_gated_delta_rule,aten::copy_,"[[2],[2],[]]","[""long int"",""int"",""Scalar""]","void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",1x1x1,128x1x1,False,48,52.643,1.0967291666666668,1.056,1.12
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,model_executor/models/qwen3_next.py:446 forward,aten::sigmoid,"[[217,6144]]","[""c10::BFloat16""]","void at::native::vectorized_elementwise_kernel<8, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#4}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>)",1302x1x1,128x1x1,False,16,44.57599999999999,2.7859999999999996,2.72,2.912
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,_custom_ops.py:2684 reshape_and_cache_flash,_C_cache_ops::reshape_and_cache_flash,"[[217,4,256],[217,4,256],[2052,784,4,256],[2052,784,4,256],[217],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""long int"","""",""float"",""float""]","void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(__nv_bfloat16 const*, __nv_bfloat16 const*, __nv_bfloat16*, __nv_bfloat16*, long const*, long, long, long, long, long, int, int, int, float const*, float const*, int)",217x1x1,512x1x1,False,16,43.2,2.7,2.56,2.911
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,model_executor/models/qwen3_next.py:446 forward,aten::mul,"[[217,6144],[217,6144]]","[""c10::BFloat16"",""c10::BFloat16""]","void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",1302x1x1,128x1x1,False,16,35.199000000000005,2.1999375000000003,2.175,2.368
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,utils/deep_gemm.py:455 fp8_gemm_nt,aten::copy_,"[[1,217,40],[1,217,40],[]]","[""float"",""float"",""Scalar""]","void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",34x1x1,128x1x1,False,16,25.730000000000004,1.6081250000000002,1.44,1.856
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,utils/deep_gemm.py:455 fp8_gemm_nt,aten::copy_,"[[1,217,48],[1,217,48],[]]","[""float"",""float"",""Scalar""]","void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",41x1x1,128x1x1,False,16,25.472000000000005,1.5920000000000003,1.536,1.664
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,kv_cache,,,,,_zero_kv_blocks_kernel,1x16x784,128x1x1,False,1,12.64,12.64,12.64,12.64
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:9 rms_norm,aten::mean,"[[217,5120],[],[],[]]","[""float"",""ScalarList"",""Scalar"",""""]","void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",14x1x1,32x16x1,False,1,11.041,11.041,11.041,11.041
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,v1/attention/backends/utils.py:1131 mamba_get_block_table_tensor,aten::gather,"[[1,42],[],[1,1],[]]","[""int"",""Scalar"",""long int"",""Scalar""]","void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<false, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<false, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1})",1x1x1,128x1x1,False,3,6.08,2.026666666666667,1.984,2.08
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,,,,,_prepare_rope_positions_kernel,1x1x1,128x1x1,False,1,6.015,6.015,6.015,6.015
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:9 rms_norm,aten::copy_,"[[217,5120],[217,5120],[]]","[""float"",""c10::BFloat16"",""Scalar""]","void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",2170x1x1,128x1x1,False,1,4.64,4.64,4.64,4.64
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:9 rms_norm,aten::mul,"[[217,5120],[217,1]]","[""float"",""float""]","void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",4340x1x1,128x1x1,False,1,4.416,4.416,4.416,4.416
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,v1/attention/backends/utils.py:1042 compute_causal_conv1d_metadata,aten::fill_,"[[2048],[]]","[""int"",""Scalar""]","void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",2x1x1,128x1x1,False,6,4.319,0.7198333333333333,0.703,0.768
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:9 rms_norm,aten::mul,"[[217,5120],[5120]]","[""float"",""float""]","void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",4340x1x1,128x1x1,False,1,4.192,4.192,4.192,4.192
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,v1/attention/backends/utils.py:1131 mamba_get_block_table_tensor,aten::copy_,"[[1,1],[1,1],[]]","[""long int"",""int"",""Scalar""]","void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",1x1x1,128x1x1,False,3,3.9059999999999997,1.3019999999999998,1.216,1.345
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,other,,,,,_prepare_prefill_inputs_kernel,1x1x1,128x1x1,False,1,3.84,3.84,3.84,3.84
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,v1/attention/backends/utils.py:1131 mamba_get_block_table_tensor,aten::floor_divide,"[[1],[]]","[""int"",""long int""]","void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<int, int, int, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, int)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<int, int, int, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int, int)#1}>, std::array<char*, 2ul>)",1x1x1,128x1x1,False,3,3.7439999999999998,1.248,1.088,1.472
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,v1/attention/backends/utils.py:1042 compute_causal_conv1d_metadata,aten::copy_,"[[28],[28],[]]","[""int"",""long int"",""Scalar""]","void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",1x1x1,128x1x1,False,3,3.6480000000000006,1.2160000000000002,1.056,1.344
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,kv_cache,,,,,_apply_write_kernel,4x1x1,128x1x1,False,1,3.584,3.584,3.584,3.584
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,v1/attention/backends/gdn_attn.py:210 build,aten::gt,"[[1],[]]","[""int"",""Scalar""]","void at::native::vectorized_elementwise_kernel<8, at::native::compare_scalar_kernel<int>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, int)::{lambda(int)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<int>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, int)::{lambda(int)#1}, std::array<char*, 2ul>)",1x1x1,128x1x1,False,3,3.3600000000000003,1.12,1.024,1.184
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,kv_cache,,,,,_gather_block_tables_kernel,4x1x1,128x1x1,False,1,3.328,3.328,3.328,3.328
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,v1/attention/backends/utils.py:1131 mamba_get_block_table_tensor,aten::clamp_,"[[1],[],[]]","[""int"",""Scalar"",""""]","void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>)",1x1x1,128x1x1,False,3,2.88,0.96,0.864,1.024
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,v1/attention/backends/utils.py:1131 mamba_get_block_table_tensor,aten::add,"[[1,1],[1],[]]","[""int"",""int"",""Scalar""]","void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul>)",1x1x1,128x1x1,False,3,2.785,0.9283333333333333,0.896,0.96
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,v1/attention/backends/utils.py:1131 mamba_get_block_table_tensor,aten::sub,"[[1],[],[]]","[""int"",""long int"",""Scalar""]","void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<int>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<int>, std::array<char*, 2ul>)",1x1x1,128x1x1,False,3,2.7199999999999998,0.9066666666666666,0.832,1.056
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,kv_cache,,,,,_compute_slot_mappings_kernel,4x2x1,128x1x1,False,1,2.624,2.624,2.624,2.624
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,v1/attention/backend.py:493 compute_num_computed_tokens,aten::sub,"[[1],[1],[]]","[""int"",""int"",""Scalar""]","void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul>)",1x1x1,128x1x1,False,3,2.624,0.8746666666666667,0.832,0.928
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,v1/attention/backend.py:493 compute_num_computed_tokens,aten::sub,"[[1],[1],[]]","[""int"",""int"",""Scalar""]","void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>, std::array<char*, 3ul>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul>, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)",1x1x1,128x1x1,False,3,2.592,0.864,0.736,1.024
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:9 rms_norm,aten::pow,"[[217,5120],[]]","[""float"",""Scalar""]","void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",1085x1x1,128x1x1,False,1,2.433,2.433,2.433,2.433
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,sampler,,,,,_combine_sampled_and_draft_tokens_kernel,1x1x1,128x1x1,False,1,2.4,2.4,2.4,2.4
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:9 rms_norm,aten::copy_,"[[217,5120],[217,5120],[]]","[""c10::BFloat16"",""float"",""Scalar""]","void at::native::vectorized_elementwise_kernel<8, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)",1085x1x1,128x1x1,False,1,2.368,2.368,2.368,2.368
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,embedding,model_executor/layers/vocab_parallel_embedding.py:78 embedding,aten::gather,"[[248320,5120],[],[217,5120],[],[217,5120]]","[""c10::BFloat16"",""Scalar"",""long int"",""Scalar"",""c10::BFloat16""]","void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",217x3x1,256x1x1,False,1,2.145,2.145,2.145,2.145
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,v1/attention/backends/utils.py:1131 mamba_get_block_table_tensor,aten::arange,"[[],[],[],[0]]","[""Scalar"",""Scalar"",""Scalar"",""int""]","void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(long)#1}>::result_type*)",1x1x1,64x1x1,False,3,2.08,0.6933333333333334,0.64,0.736
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,other,,,,,_prepare_pos_seq_lens_kernel,2x1x1,128x1x1,False,1,1.824,1.824,1.824,1.824
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,attention,vllm_flash_attn/flash_attn_interface.py:122 get_scheduler_metadata,_vllm_fa3_C::get_scheduler_metadata,"[[],[],[],[],[],[],[],[],[1],[2],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""int"","""","""","""","""",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""",""Scalar""]","void flash::prepare_varlen_num_blocks_kernel<1, false>(int, int, int, int const*, int const*, int const*, int const*, int const*, int const*, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int*, int*, int*, int*, int*, bool, bool, bool, int)",1x1x1,32x1x1,False,1,1.792,1.792,1.792,1.792
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,embedding,model_executor/layers/vocab_parallel_embedding.py:499 forward,aten::copy_,"[[217],[217],[]]","[""long int"",""int"",""Scalar""]","void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",1x1x1,128x1x1,False,1,1.792,1.792,1.792,1.792
